OriginSite,OriginBlock,originPlotID,TTtreat,destinationPlotID,turfID,RTtreat ,GRtreat,Old label (Treat),subPlot,year,date,Measure,recorder,Ach mil,Agr cap,Alc alp,Alc sp,Ant alp ,Ant dio,Ant odo,Ast alp,Ave fle,Bis viv,Bot lun,Cam rot,Car atr,Car atr,Car big,Car cap,Car nor,Car vag,Cer alp,Cer fon,Des ces,Epi ana,Epi sp ,Eup fri,Fes ovi,Fes rub,Fes viv,Gen niv,Hie pil,Hie sp,Jun tri,L. spi,Leo aut,Luz mul,Luz sp,Luz spi,Nar stri,Oma nor ,Oma sup,Par pal,Phl alp,Phy cae,Poa alp,Poa pra,Pot cra,Pot ere,Pyr min,Pyr sp,Rum ac-la,Ran acr,Rum ace,Sag pro,Sag sag,Sag sp,Sal her,Sal ret,Sau alp,Sel sel,Sib pro,Sil aca,Tar sp,Tha alp,Tof pus,Tri rep,Vac myr,Vac vit,Ver alp,Ver fru,Vio bif,Vio pal,Vio tri,Nid seedling,pleuro,acro,liver,lichen,litter,soil,rock,totalVascular,totalBryophytes,totalLichen,vegetationHeight,mossHeight,comment
Ulvhaugen,4,17,TTC,17,17 TTC,,,1,6,2009,11-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,0,0,0,40,0,0,,,,,,
Ulvhaugen,4,17,TTC,17,17 TTC,,,1,7,2009,11-Aug,Presence,KK,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,5,0,0,0,20,0,0,,,,,,
Ulvhaugen,4,17,TTC,17,17 TTC,,,1,8,2009,11-Aug,Presence,KK,,F,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,0,0,0,0,20,0,0,,,,,,
Ulvhaugen,4,17,TTC,17,17 TTC,,,1,9,2009,11-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,0,,,,,,
Ulvhaugen,4,17,TTC,17,17 TTC,,,1,10,2009,11-Aug,Presence,KK,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,S,,,,,,,,,,,,,1,0,2,0,0,20,0,0,,,,,,
Ulvhaugen,4,17,TTC,17,17 TTC,,,1,11,2009,11-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,0,0,0,0,20,0,0,,,,,,
Ulvhaugen,4,17,TTC,17,17 TTC,,,1,12,2009,11-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,0,0,0,0,30,0,0,,,,,,
Ulvhaugen,4,17,TTC,17,17 TTC,,,1,13,2009,11-Aug,Presence,KK,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,,,1,0,0,0,0,10,0,0,,,,,,
Ulvhaugen,4,17,TTC,17,17 TTC,,,1,14,2009,11-Aug,Presence,KK,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,0,0,0,0,10,0,0,,,,,,
Ulvhaugen,4,17,TTC,17,17 TTC,,,1,15,2009,11-Aug,Presence,KK,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,0,0,0,0,16,0,0,,,,,,
Ulvhaugen,4,17,TTC,17,17 TTC,,,1,16,2009,11-Aug,Presence,KK,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,1,,,,,,,,,,,,,,4,0,0,0,20,0,0,,,,,,
Ulvhaugen,4,17,TTC,17,17 TTC,,,1,17,2009,11-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,1,,1,,,,2,0,0,0,10,0,0,,,,,,
Ulvhaugen,4,17,TTC,17,17 TTC,,,1,18,2009,11-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,1,,,,,F,,,,,,,,,1,,,1,0,0,0,0,20,0,0,,,,,,
Ulvhaugen,4,17,TTC,17,17 TTC,,,1,19,2009,11-Aug,Presence,KK,,1,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,5,0,0,0,10,2,0,,,,,,
Ulvhaugen,4,17,TTC,17,17 TTC,,,1,20,2009,11-Aug,Presence,KK,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,1,,,,,1,0,0,0,0,15,0,0,,,,,,
Ulvhaugen,4,17,TTC,17,17 TTC,,,1,21,2009,11-Aug,Presence,KK,,,1,,,,,,,1,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,1,0,0,0,10,0,0,,,,,,
Ulvhaugen,4,17,TTC,17,17 TTC,,,1,22,2009,11-Aug,Presence,KK,,F,1,,,,,,,F,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,0,0,0,5,0,0,,,,4,0.5,
Ulvhaugen,4,17,TTC,17,17 TTC,,,1,23,2009,11-Aug,Presence,KK,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,1,,,,0,0,0,0,5,0,0,,,,5,,
Ulvhaugen,4,17,TTC,17,17 TTC,,,1,24,2009,11-Aug,Presence,KK,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,1,,,1,0,0,0,0,15,0,0,,,,5,,
Ulvhaugen,4,17,TTC,17,17 TTC,,,1,25,2009,11-Aug,Presence,KK,,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,7,0,0,,,,3,,
Ulvhaugen,4,17,TTC,17,17 TTC,,,1,%,2009,11-Aug,Cover,KK,,20,5,1,,,1,1,,2,,1,,,,,,,,2,1,1,,,1,,,,,,,,,,,,,,,,1,,2,1,,,,,2,1,1,,,,5,,,,5,2,,1,,,,,8,,5,,,1,0.8,0.44,0,0,17.12,0.56,0,60,2,0,4.25,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulvhaugen,4,18,TT1,19,18 TT1 19,,,2,1,2009,12-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,5,2,0,0,5,5,0,,,,,,
Ulvhaugen,4,18,TT1,19,18 TT1 19,,,2,2,2009,12-Aug,Presence,KK,,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,5,5,0,,,,,,
Ulvhaugen,4,18,TT1,19,18 TT1 19,,,2,3,2009,12-Aug,Presence,KK,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,20,0,0,5,0,0,,,,,,
Ulvhaugen,4,18,TT1,19,18 TT1 19,,,2,4,2009,12-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,10,10,0,0,10,0,0,,,,,,
Ulvhaugen,4,18,TT1,19,18 TT1 19,,,2,5,2009,12-Aug,Presence,KK,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,10,0,0,20,0,0,,,,,,
Ulvhaugen,4,18,TT1,19,18 TT1 19,,,2,6,2009,12-Aug,Presence,KK,,F,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,20,0,5,5,0,0,,,,,,
Ulvhaugen,4,18,TT1,19,18 TT1 19,,,2,7,2009,12-Aug,Presence,KK,,F,1,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,10,0,5,5,0,0,,,,,,
Ulvhaugen,4,18,TT1,19,18 TT1 19,,,2,8,2009,12-Aug,Presence,KK,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,0,10,0,0,5,0,0,,,,,,
Ulvhaugen,4,18,TT1,19,18 TT1 19,,,2,9,2009,12-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,2,2,0,0,20,0,0,,,,,,
Ulvhaugen,4,18,TT1,19,18 TT1 19,,,2,10,2009,12-Aug,Presence,KK,,F,,,,,,,,,,1,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,20,0,0,,,,,,
Ulvhaugen,4,18,TT1,19,18 TT1 19,,,2,11,2009,12-Aug,Presence,KK,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,0,20,0,0,10,0,0,,,,,,
Ulvhaugen,4,18,TT1,19,18 TT1 19,,,2,12,2009,12-Aug,Presence,KK,,F,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,2,10,0,0,10,0,0,,,,,,
Ulvhaugen,4,18,TT1,19,18 TT1 19,,,2,13,2009,12-Aug,Presence,KK,,1,1,,,,F,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,0,10,0,0,10,0,0,,,,,,
Ulvhaugen,4,18,TT1,19,18 TT1 19,,,2,14,2009,12-Aug,Presence,KK,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,0,20,0,0,5,0,0,,,,,,
Ulvhaugen,4,18,TT1,19,18 TT1 19,,,2,15,2009,12-Aug,Presence,KK,,1,D,,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,0,0,10,0,0,,,,,,
Ulvhaugen,4,18,TT1,19,18 TT1 19,,,2,16,2009,12-Aug,Presence,KK,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,0,10,0,0,,,,,,
Ulvhaugen,4,18,TT1,19,18 TT1 19,,,2,17,2009,12-Aug,Presence,KK,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,S,,,,,,,,1,,,,,,0,10,0,0,20,0,0,,,,,,
Ulvhaugen,4,18,TT1,19,18 TT1 19,,,2,18,2009,12-Aug,Presence,KK,,F,1,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,0,20,0,0,10,0,0,,,,,,
Ulvhaugen,4,18,TT1,19,18 TT1 19,,,2,19,2009,12-Aug,Presence,KK,,1,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,0,10,0,0,10,0,0,,,,,,
Ulvhaugen,4,18,TT1,19,18 TT1 19,,,2,20,2009,12-Aug,Presence,KK,,1,D,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,10,0,0,20,0,0,,,,,,
Ulvhaugen,4,18,TT1,19,18 TT1 19,,,2,21,2009,12-Aug,Presence,KK,,F,,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,20,0,0,10,0,0,,,,,,
Ulvhaugen,4,18,TT1,19,18 TT1 19,,,2,22,2009,12-Aug,Presence,KK,,1,,,,D,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,0,5,0,0,5,0,0,,,,5,0.5,
Ulvhaugen,4,18,TT1,19,18 TT1 19,,,2,23,2009,12-Aug,Presence,KK,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,0,5,0,0,5,0,0,,,,4,,
Ulvhaugen,4,18,TT1,19,18 TT1 19,,,2,24,2009,12-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,0,10,0,0,,,,2,,
Ulvhaugen,4,18,TT1,19,18 TT1 19,,,2,25,2009,12-Aug,Presence,KK,,F,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,5,0,0,10,0,0,,,,4,,
Ulvhaugen,4,18,TT1,19,18 TT1 19,,,2,%,2009,12-Aug,Cover,KK,,10,25,,,5,4,4,,4,,2,,,,,,,,2,,,,1,,1,,,,,,,,,,,,,,,4,,6,3,,,,,1,,4,,,,2,,,,2,,,,,,,,4,,5,,,,1.12,10.96,0,0.4,10.2,0.4,0,60,12,0.5,3.75,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulvhaugen,4,19,TT3,83,19 TT3 83,,,3,1,2009,12-Aug,Presence,KK,,F,F,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,0,0,20,0,0,,,,,,
Ulvhaugen,4,19,TT3,83,19 TT3 83,,,3,2,2009,12-Aug,Presence,KK,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,2,0,0,10,2,0,,,,,,
Ulvhaugen,4,19,TT3,83,19 TT3 83,,,3,3,2009,12-Aug,Presence,KK,,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,0,0,0,5,30,0,,,,,,
Ulvhaugen,4,19,TT3,83,19 TT3 83,,,3,4,2009,12-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,,,,,1,,,,,,,,1,,,,,,2,0,0,0,40,0,0,,,,,,
Ulvhaugen,4,19,TT3,83,19 TT3 83,,,3,5,2009,12-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0,0,0,0,20,2,0,,,,,,
Ulvhaugen,4,19,TT3,83,19 TT3 83,,,3,6,2009,12-Aug,Presence,KK,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,5,2,0,0,10,0,5,,,,,,
Ulvhaugen,4,19,TT3,83,19 TT3 83,,,3,7,2009,12-Aug,Presence,KK,,1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,5,0,0,0,30,5,0,,,,,,
Ulvhaugen,4,19,TT3,83,19 TT3 83,,,3,8,2009,12-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,2,0,0,0,2,70,0,,,,,,
Ulvhaugen,4,19,TT3,83,19 TT3 83,,,3,9,2009,12-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,0,0,0,20,10,0,,,,,,
Ulvhaugen,4,19,TT3,83,19 TT3 83,,,3,10,2009,12-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,20,0,0,,,,,,
Ulvhaugen,4,19,TT3,83,19 TT3 83,,,3,11,2009,12-Aug,Presence,KK,,1,F,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,10,0,0,,,,,,
Ulvhaugen,4,19,TT3,83,19 TT3 83,,,3,12,2009,12-Aug,Presence,KK,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,50,0,0,,,,,,
Ulvhaugen,4,19,TT3,83,19 TT3 83,,,3,13,2009,12-Aug,Presence,KK,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,20,5,0,,,,,,
Ulvhaugen,4,19,TT3,83,19 TT3 83,,,3,14,2009,12-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,10,5,0,,,,,,
Ulvhaugen,4,19,TT3,83,19 TT3 83,,,3,15,2009,12-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,5,0,0,0,10,5,0,,,,,,
Ulvhaugen,4,19,TT3,83,19 TT3 83,,,3,16,2009,12-Aug,Presence,KK,,F,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,5,0,0,,,,,,
Ulvhaugen,4,19,TT3,83,19 TT3 83,,,3,17,2009,12-Aug,Presence,KK,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,0,0,0,50,0,0,,,,,,
Ulvhaugen,4,19,TT3,83,19 TT3 83,,,3,18,2009,12-Aug,Presence,KK,,1,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,2,2,0,0,40,0,0,,,,,,
Ulvhaugen,4,19,TT3,83,19 TT3 83,,,3,19,2009,12-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,2,2,0,0,30,2,0,,,,,,
Ulvhaugen,4,19,TT3,83,19 TT3 83,,,3,20,2009,12-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,5,2,0,0,10,0,0,,,,,,
Ulvhaugen,4,19,TT3,83,19 TT3 83,,,3,21,2009,12-Aug,Presence,KK,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,0,5,0,0,,,,,,
Ulvhaugen,4,19,TT3,83,19 TT3 83,,,3,22,2009,12-Aug,Presence,KK,,F,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,0,10,0,0,,,,2,0.5,
Ulvhaugen,4,19,TT3,83,19 TT3 83,,,3,23,2009,12-Aug,Presence,KK,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,20,0,0,,,,3,,
Ulvhaugen,4,19,TT3,83,19 TT3 83,,,3,24,2009,12-Aug,Presence,KK,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,0,0,30,0,0,,,,3,,
Ulvhaugen,4,19,TT3,83,19 TT3 83,,,3,25,2009,12-Aug,Presence,KK,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0,2,0,0,10,2,5,,,,3,,
Ulvhaugen,4,19,TT3,83,19 TT3 83,,,3,%,2009,12-Aug,Cover,KK,,30,15,,,,4,3,,5,,2,,,,,,,,,5,,,,,,,,,2,,,,,,,,,2,,6,,8,2,,,,,,,,,,1,4,,,,5,,,,,,,,2,,2,,,,3.12,1.56,0,0,19.48,5.52,0.4,40,5,0,2.75,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulvhaugen,4,20,TT4,119,20 TT4 119,,,4,1,2009,11-Aug,Presence,W,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,1,,,,,1,,,,,,,,1,,1,,,,,,,,,,,,,,0,0,0,0,20,20,0,,,,,,
Ulvhaugen,4,20,TT4,119,20 TT4 119,,,4,2,2009,11-Aug,Presence,W,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,0,0,0,0,40,5,0,,,,,,
Ulvhaugen,4,20,TT4,119,20 TT4 119,,,4,3,2009,11-Aug,Presence,W,,F,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,0,0,0,0,40,5,0,,,,,,
Ulvhaugen,4,20,TT4,119,20 TT4 119,,,4,4,2009,11-Aug,Presence,W,,F,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,1,2,0,0,0,20,2,0,,,,,,
Ulvhaugen,4,20,TT4,119,20 TT4 119,,,4,5,2009,11-Aug,Presence,W,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,1,0,30,0,0,10,2,0,,,,,,
Ulvhaugen,4,20,TT4,119,20 TT4 119,,,4,6,2009,11-Aug,Presence,W,,F,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,0,0,0,0,30,2,0,,,,,,
Ulvhaugen,4,20,TT4,119,20 TT4 119,,,4,7,2009,11-Aug,Presence,W,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,1,0,0,0,0,40,5,0,,,,,,
Ulvhaugen,4,20,TT4,119,20 TT4 119,,,4,8,2009,11-Aug,Presence,W,,F,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,0,0,0,0,30,0,0,,,,,,
Ulvhaugen,4,20,TT4,119,20 TT4 119,,,4,9,2009,11-Aug,Presence,W,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,1,,,,,,,,1,,,,,,0,0,0,0,15,5,0,,,,,,
Ulvhaugen,4,20,TT4,119,20 TT4 119,,,4,10,2009,11-Aug,Presence,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,F,,,,,1,0,0,0,0,30,5,0,,,,,,
Ulvhaugen,4,20,TT4,119,20 TT4 119,,,4,11,2009,11-Aug,Presence,W,,F,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,1,0,0,0,0,60,2,0,,,,,,
Ulvhaugen,4,20,TT4,119,20 TT4 119,,,4,12,2009,11-Aug,Presence,W,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,F,,,,,,1,,,,,,,,,,,,,,1,,,,0,0,0,0,40,0,0,,,,,,
Ulvhaugen,4,20,TT4,119,20 TT4 119,,,4,13,2009,11-Aug,Presence,W,,F,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,1,,,,,,,,,,,,1,,,,,1,2,0,0,0,20,0,0,,,,,,
Ulvhaugen,4,20,TT4,119,20 TT4 119,,,4,14,2009,11-Aug,Presence,W,,F,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,10,0,0,0,15,0,0,,,,,,
Ulvhaugen,4,20,TT4,119,20 TT4 119,,,4,15,2009,11-Aug,Presence,W,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,F,,,,,,,,,,1,,1,,0,1,0,0,10,0,0,,,,,,
Ulvhaugen,4,20,TT4,119,20 TT4 119,,,4,16,2009,11-Aug,Presence,W,,F,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,1,,,,S,,,,,,,,,,,,,1,10,0,0,0,15,0,0,,,,,,
