OriginSite,OriginBlock,originPlotID,TTtreat,destinationPlotID,turfID,RTtreat ,GRtreat,Old label (Treat),subPlot,year,date,Measure,recorder,Ach mil,Agr cap,Alc alp,Alc alp,Alc sp,Ant dio,Ant odo,Ave fle,Bis viv,Cam rot,Car Cap,Car lep,Car pal,Car pil ,Car vag,Cer alp,Cer fon,Des ces,Des fle,Epi ana,Fes ovi,Fes ovi,Fes rub,Fes viv,Gal sax,Gal uli,Hie pil,Hyp mac,Leo aut,Luz mul,Nar stri,Par pal,Phle alp,Poa alp,Poa pra,Pot cra,Pot ere,Rum ac-la,Ran acr,Rum ace,Sal her,Sil aca,Sol vir,Ste gra ,Tarax,Tha alp,Tri pra,Tri pra,Tri rep,Vac myr,Ver alp,Ver cha ,Ver off,Vio bif,Vio pal,Vio riv,Vio tri,Nid seedling,pleuro,acro,liver,lichen,litter,soil,rock,totalVascular,totalBryophytes,totalLichen,vegetationHeight,mossHeight,comment
Hogsete,4,116,TTC,116,116 TTC,,,C,8,2009,31-Jul,Presence,W,,1,,,,,F,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,1,,,,,,3,0,0,0,30,0,0,,,,,,
Hogsete,4,116,TTC,116,116 TTC,,,C,9,2009,31-Jul,Presence,W,,1,,,,,F,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,10,0,0,0,10,0,0,,,,,,
Hogsete,4,116,TTC,116,116 TTC,,,C,10,2009,31-Jul,Presence,W,,1,,,,,F,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,1,,,,,,9,0,0,0,10,0,0,,,,,,
Hogsete,4,116,TTC,116,116 TTC,,,C,11,2009,31-Jul,Presence,W,,1,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,5,0,0,0,10,0,0,,,,,,
Hogsete,4,116,TTC,116,116 TTC,,,C,12,2009,31-Jul,Presence,W,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,5,0,0,0,30,0,0,,,,,,
Hogsete,4,116,TTC,116,116 TTC,,,C,13,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,10,0,0,0,20,0,0,,,,,,
Hogsete,4,116,TTC,116,116 TTC,,,C,14,2009,31-Jul,Presence,W,,1,,,,,F,,,,,,,,,,,F,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,20,0,0,0,10,0,0,,,,,,
Hogsete,4,116,TTC,116,116 TTC,,,C,15,2009,31-Jul,Presence,W,,,,,,,F,,,,,,,,,,,1,,,,,1,,,,,,,F,,,,,1,,F,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,5,0,0,,,,,,
Hogsete,4,116,TTC,116,116 TTC,,,C,16,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,40,0,0,0,10,0,0,,,,,,
Hogsete,4,116,TTC,116,116 TTC,,,C,17,2009,31-Jul,Presence,W,,,,,,,1,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,F,,,,,,20,0,0,0,20,0,0,,,,,,
Hogsete,4,116,TTC,116,116 TTC,,,C,18,2009,31-Jul,Presence,W,1,1,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,10,0,0,0,30,0,0,,,,,,
Hogsete,4,116,TTC,116,116 TTC,,,C,19,2009,31-Jul,Presence,W,,,,,,,F,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,20,0,0,0,10,0,0,,,,,,
Hogsete,4,116,TTC,116,116 TTC,,,C,20,2009,31-Jul,Presence,W,1,1,,,,,F,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,F,,,,,,,,,,,F,,,,,,,,,,,40,0,0,0,5,0,0,,,,,,
Hogsete,4,116,TTC,116,116 TTC,,,C,21,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,10,0,0,0,10,0,0,,,,,,
Hogsete,4,116,TTC,116,116 TTC,,,C,22,2009,31-Jul,Presence,W,,1,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,10,0,0,0,30,0,0,,,,15,,
Hogsete,4,116,TTC,116,116 TTC,,,C,23,2009,31-Jul,Presence,W,1,,,,,,F,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,F,,,,,,,,,,,F,,,,,1,,,,,S,20,0,0,0,10,0,0,,,,17,,
Hogsete,4,116,TTC,116,116 TTC,,,C,24,2009,31-Jul,Presence,W,,1,,,,,F,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,1,,,,,,20,0,0,0,20,0,0,,,,16,,
Hogsete,4,116,TTC,116,116 TTC,,,C,25,2009,31-Jul,Presence,W,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,40,0,0,0,10,0,0,,,,18,,
Hogsete,4,116,TTC,116,116 TTC,,,C,%,2009,31-Jul,Cover,W,1,10,,,,,35,,,1,,,,,,,,30,,,,,5,,1,,,,,1,,,,,1,,2,,,,,,,1,,,,10,,,,,20,,,,,1,16.36,0,0,0,16.2,0,0,100,20,0,16.5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hogsete,4,117,TT3,530,117 TT3 530,,,1,1,2009,31-Jul,Presence,W,,1,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,40,0,0,0,5,0,0,,,,,,
Hogsete,4,117,TT3,530,117 TT3 530,,,1,2,2009,31-Jul,Presence,W,,1,,,,,F,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,60,0,0,0,2,0,0,,,,,,
Hogsete,4,117,TT3,530,117 TT3 530,,,1,3,2009,31-Jul,Presence,W,,F,,,,,F,,,1,,,,,,,,,,,,,1,,F,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,60,0,0,0,3,0,0,,,,,,
Hogsete,4,117,TT3,530,117 TT3 530,,,1,4,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,1,,F,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,60,0,0,0,20,0,0,,,,,,
Hogsete,4,117,TT3,530,117 TT3 530,,,1,5,2009,31-Jul,Presence,W,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,50,0,0,0,10,0,0,,,,,,
Hogsete,4,117,TT3,530,117 TT3 530,,,1,6,2009,31-Jul,Presence,W,,1,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,F,,,,,,40,0,0,0,10,0,0,,,,,,
Hogsete,4,117,TT3,530,117 TT3 530,,,1,7,2009,31-Jul,Presence,W,1,,,,,,F,,,,,,,,,,,,,,,,1,,F,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,10,0,0,0,5,0,0,,,,,,
Hogsete,4,117,TT3,530,117 TT3 530,,,1,8,2009,31-Jul,Presence,W,1,1,,,,,F,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,40,0,0,0,5,0,0,,,,,,
Hogsete,4,117,TT3,530,117 TT3 530,,,1,9,2009,31-Jul,Presence,W,1,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,90,0,0,0,5,0,0,,,,,,
Hogsete,4,117,TT3,530,117 TT3 530,,,1,10,2009,31-Jul,Presence,W,,,,,,,F,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,60,0,0,0,5,0,0,,,,,,
Hogsete,4,117,TT3,530,117 TT3 530,,,1,11,2009,31-Jul,Presence,W,,,,,,,1,,,1,,,,,,,,,,,,,F,,,,,,,,,,,,F,,,,,,,,,1,,,,F,,,,,1,,,,,,60,0,0,0,3,0,0,,,,,,
Hogsete,4,117,TT3,530,117 TT3 530,,,1,12,2009,31-Jul,Presence,W,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,1,,,,,,20,0,0,0,2,0,0,,,,,,
Hogsete,4,117,TT3,530,117 TT3 530,,,1,13,2009,31-Jul,Presence,W,,1,,,,,F,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,40,0,0,0,2,0,0,,,,,,
Hogsete,4,117,TT3,530,117 TT3 530,,,1,14,2009,31-Jul,Presence,W,1,1,,,,,1,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,0,0,10,0,0,,,,,,
Hogsete,4,117,TT3,530,117 TT3 530,,,1,15,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,F,,,,,,80,0,0,0,10,0,0,,,,,,
Hogsete,4,117,TT3,530,117 TT3 530,,,1,16,2009,31-Jul,Presence,W,,1,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,1,,,,,,40,0,0,0,10,0,0,,,,,,
Hogsete,4,117,TT3,530,117 TT3 530,,,1,17,2009,31-Jul,Presence,W,,F,,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,50,0,0,0,10,0,0,,,,,,
Hogsete,4,117,TT3,530,117 TT3 530,,,1,18,2009,31-Jul,Presence,W,,1,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,40,0,0,0,10,0,0,,,,,,
Hogsete,4,117,TT3,530,117 TT3 530,,,1,19,2009,31-Jul,Presence,W,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,60,0,0,0,2,0,0,,,,,,
Hogsete,4,117,TT3,530,117 TT3 530,,,1,20,2009,31-Jul,Presence,W,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,80,0,0,0,10,0,0,,,,,,
Hogsete,4,117,TT3,530,117 TT3 530,,,1,21,2009,31-Jul,Presence,W,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,30,0,0,0,10,0,0,,,,,,
Hogsete,4,117,TT3,530,117 TT3 530,,,1,22,2009,31-Jul,Presence,W,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,S,40,0,0,0,10,0,0,,,,8,,
Hogsete,4,117,TT3,530,117 TT3 530,,,1,23,2009,31-Jul,Presence,W,,1,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,90,0,0,0,5,0,0,,,,7,,
Hogsete,4,117,TT3,530,117 TT3 530,,,1,24,2009,31-Jul,Presence,W,,,,,,,F,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,60,0,0,0,10,0,0,,,,7,,
Hogsete,4,117,TT3,530,117 TT3 530,,,1,25,2009,31-Jul,Presence,W,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,F,,,,,,50,0,0,0,5,0,0,,,,7,,
Hogsete,4,117,TT3,530,117 TT3 530,,,1,%,2009,31-Jul,Cover,W,5,8,,,,,15,,,1,,,,,,,,1,,,,,5,,1,,,,,1,,,,,1,,1,,,,,,,1,,,,15,,,,,20,,,,,1,53.6,0,0,0,7.16,0,0,45,50,0,7.25,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hogsete,4,118,TT4,230,118 TT4 230,,,2,1,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,,F,,1,,,,,,,,,,,1,,,,,1,,,,,,30,0,0,0,2,0,0,,,,,,
Hogsete,4,118,TT4,230,118 TT4 230,,,2,2,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,1,,,,,,,F,,,,,,,,,,,,,,,,D,,,,,,10,0,0,0,2,0,0,,,,,,
Hogsete,4,118,TT4,230,118 TT4 230,,,2,3,2009,31-Jul,Presence,W,,1,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,DF,,,,,,30,0,0,0,3,0,0,,,,,,
Hogsete,4,118,TT4,230,118 TT4 230,,,2,4,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,80,0,0,0,10,0,0,,,,,,
Hogsete,4,118,TT4,230,118 TT4 230,,,2,5,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,40,0,0,0,10,0,0,,,,,,
Hogsete,4,118,TT4,230,118 TT4 230,,,2,6,2009,31-Jul,Presence,W,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,F,,,,,,,,,,,F,,,,,1,,,,,,40,0,0,0,5,0,0,,,,,,
Hogsete,4,118,TT4,230,118 TT4 230,,,2,7,2009,31-Jul,Presence,W,,1,,,,,F,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,30,0,0,0,10,0,0,,,,,,
Hogsete,4,118,TT4,230,118 TT4 230,,,2,8,2009,31-Jul,Presence,W,,,,,,,1,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,30,0,0,0,5,0,0,,,,,,
Hogsete,4,118,TT4,230,118 TT4 230,,,2,9,2009,31-Jul,Presence,W,1,F,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,80,0,0,0,3,0,0,,,,,,
Hogsete,4,118,TT4,230,118 TT4 230,,,2,10,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,40,0,0,0,10,0,0,,,,,,
Hogsete,4,118,TT4,230,118 TT4 230,,,2,11,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,50,0,0,0,5,0,0,,,,,,
Hogsete,4,118,TT4,230,118 TT4 230,,,2,12,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,50,0,0,0,1,0,0,,,,,,
Hogsete,4,118,TT4,230,118 TT4 230,,,2,13,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,30,0,0,0,2,0,0,,,,,,
Hogsete,4,118,TT4,230,118 TT4 230,,,2,14,2009,31-Jul,Presence,W,1,F,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,60,0,0,0,3,0,0,,,,,,
Hogsete,4,118,TT4,230,118 TT4 230,,,2,15,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,40,0,0,0,3,0,0,,,,,,
Hogsete,4,118,TT4,230,118 TT4 230,,,2,16,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,D,,,,,,40,0,0,0,3,0,0,,,,,,
Hogsete,4,118,TT4,230,118 TT4 230,,,2,17,2009,31-Jul,Presence,W,,F,,,,,,,,,,,,,,,,,,,,,1,,,,,,,F,,,,,,,,,,,,,,,,,,1,,,,,D,,,,,,50,0,0,0,3,0,0,,,,,,
Hogsete,4,118,TT4,230,118 TT4 230,,,2,18,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,1,,,F,,,,,,,,,F,,,,,,,,,,,,,,,,,,D,,,,,,60,0,0,0,2,0,0,,,,,,
Hogsete,4,118,TT4,230,118 TT4 230,,,2,19,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,1,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,50,0,0,0,2,0,0,,,,,,
Hogsete,4,118,TT4,230,118 TT4 230,,,2,20,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,60,0,0,0,1,0,0,,,,,,
Hogsete,4,118,TT4,230,118 TT4 230,,,2,21,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,70,0,0,0,1,0,0,,,,,,
Hogsete,4,118,TT4,230,118 TT4 230,,,2,22,2009,31-Jul,Presence,W,,,,,,,F,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,40,0,0,0,1,0,0,,,,7,,
Hogsete,4,118,TT4,230,118 TT4 230,,,2,23,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,40,0,0,0,2,0,0,,,,6,,
Hogsete,4,118,TT4,230,118 TT4 230,,,2,24,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,40,0,0,0,1,0,0,,,,7,,
Hogsete,4,118,TT4,230,118 TT4 230,,,2,25,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,50,0,0,0,4,0,0,,,,7,,
Hogsete,4,118,TT4,230,118 TT4 230,,,2,%,2009,31-Jul,Cover,W,1,8,,,,,3,,,,,,,,,,,1,,,,,6,,,1,,,,1,,,,,1,,2,,,,,,,,,,,4,,,,,40,,,,,,45.6,0,0,0,3.76,0,0,44,45,0,6.75,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hogsete,4,119,TT2,143,119 TT2 143,,,3,1,2009,31-Jul,Presence,W,,F,,,,,F,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,F,,,,,,30,0,0,0,5,0,0,,,,,,
Hogsete,4,119,TT2,143,119 TT2 143,,,3,2,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,5,0,0,,,,,,
Hogsete,4,119,TT2,143,119 TT2 143,,,3,3,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,10,0,0,,,,,,
Hogsete,4,119,TT2,143,119 TT2 143,,,3,4,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,F,,1,,,,,,,,,,F,,,,,,,,,,,,,,,,,,F,,,,,1,30,0,0,0,10,0,0,,,,,,
Hogsete,4,119,TT2,143,119 TT2 143,,,3,5,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,D,,,,,,40,0,0,0,2,0,0,,,,,,
Hogsete,4,119,TT2,143,119 TT2 143,,,3,6,2009,31-Jul,Presence,W,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,D,,,,,,20,0,0,0,2,0,0,,,,,,
Hogsete,4,119,TT2,143,119 TT2 143,,,3,7,2009,31-Jul,Presence,W,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,D,,,,,,30,0,0,0,2,0,0,,,,,,
Hogsete,4,119,TT2,143,119 TT2 143,,,3,8,2009,31-Jul,Presence,W,,1,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,40,0,0,0,3,0,0,,,,,,
Hogsete,4,119,TT2,143,119 TT2 143,,,3,9,2009,31-Jul,Presence,W,,F,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,40,0,0,0,4,0,0,,,,,,
Hogsete,4,119,TT2,143,119 TT2 143,,,3,10,2009,31-Jul,Presence,W,,F,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,1,,,,,,60,0,0,0,2,0,0,,,,,,
Hogsete,4,119,TT2,143,119 TT2 143,,,3,11,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,F,,,,,,,,,,,1,,,,,1,,,,,,20,0,0,0,10,0,0,,,,,,
Hogsete,4,119,TT2,143,119 TT2 143,,,3,12,2009,31-Jul,Presence,W,,F,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,30,0,0,0,10,0,0,,,,,,
Hogsete,4,119,TT2,143,119 TT2 143,,,3,13,2009,31-Jul,Presence,W,,F,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,20,0,0,0,5,0,0,,,,,,
Hogsete,4,119,TT2,143,119 TT2 143,,,3,14,2009,31-Jul,Presence,W,,F,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,40,0,0,0,5,0,0,,,,,,
Hogsete,4,119,TT2,143,119 TT2 143,,,3,15,2009,31-Jul,Presence,W,,F,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,30,0,0,0,5,0,0,,,,,,
Hogsete,4,119,TT2,143,119 TT2 143,,,3,16,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,F,,,,,,,,,,,,,,,,1,,,,,,10,0,0,0,3,0,0,,,,,,
Hogsete,4,119,TT2,143,119 TT2 143,,,3,17,2009,31-Jul,Presence,W,,1,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,F,,1,,,,,,,,,,,,,,,,1,,,,,,40,0,0,0,3,0,0,,,,,,
Hogsete,4,119,TT2,143,119 TT2 143,,,3,18,2009,31-Jul,Presence,W,,1,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,1,,,,,,20,0,0,0,3,0,0,,,,,,
Hogsete,4,119,TT2,143,119 TT2 143,,,3,19,2009,31-Jul,Presence,W,,F,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,1,,,,,,30,0,0,0,3,0,0,,,,,,
Hogsete,4,119,TT2,143,119 TT2 143,,,3,20,2009,31-Jul,Presence,W,,F,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,F,,,,,,30,0,0,0,10,0,0,,,,,,
Hogsete,4,119,TT2,143,119 TT2 143,,,3,21,2009,31-Jul,Presence,W,,F,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,F,,,,,,,,,,,1,,,,,,,,,,,10,0,0,0,5,0,0,,,,,,
Hogsete,4,119,TT2,143,119 TT2 143,,,3,22,2009,31-Jul,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,5,0,0,,,,10,,
Hogsete,4,119,TT2,143,119 TT2 143,,,3,23,2009,31-Jul,Presence,W,,F,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,15,0,0,0,5,0,0,,,,8,,
Hogsete,4,119,TT2,143,119 TT2 143,,,3,24,2009,31-Jul,Presence,W,,F,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,15,0,0,0,5,0,0,,,,12,,
Hogsete,4,119,TT2,143,119 TT2 143,,,3,25,2009,31-Jul,Presence,W,,F,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,20,0,0,0,2,0,0,,,,14,,
Hogsete,4,119,TT2,143,119 TT2 143,,,3,%,2009,31-Jul,Cover,W,,30,,,,,6,,,1,,,,,,,,,,,,,10,,1,,,,,1,,,,,1,,4,,,,,,,1,,,1,1,,,,,16,,,,,1,26.2,0,0,0,4.96,0,0,80,26,0,11,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hogsete,4,120,TT1,118,120 TT1 118,,,4,1,2009,31-Jul,Presence,W,1,1,,,,,1,,,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,10,0,0,0,5,0,0,,,,,,
Hogsete,4,120,TT1,118,120 TT1 118,,,4,2,2009,31-Jul,Presence,W,1,,,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,40,0,0,0,2,0,0,,,,,,
Hogsete,4,120,TT1,118,120 TT1 118,,,4,3,2009,31-Jul,Presence,W,1,1,,,,,D,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,20,0,0,,,,,,
Hogsete,4,120,TT1,118,120 TT1 118,,,4,4,2009,31-Jul,Presence,W,,1,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,15,0,0,0,5,0,0,,,,,,
Hogsete,4,120,TT1,118,120 TT1 118,,,4,5,2009,31-Jul,Presence,W,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,10,0,0,0,20,0,0,,,,,,
